t,x,autocorrelation,variance,tip_time
480,159424.41824567338,-0.1077449558175322,4390071.018884816,1800
481,163673.45047738234,-0.09365274818291941,4385287.378327081,1800
482,161225.40211882413,-0.08182301171262481,4365329.623430475,1800
483,163855.96528329697,-0.08241516063862095,4319594.442619004,1800
484,163476.86569976434,-0.07577133948043233,4321016.762196335,1800
485,161794.28689109127,-0.07847371754909091,4338471.972940428,1800
486,164206.66422083197,-0.08318475773243343,4328056.71865749,1800
487,163239.89430843957,-0.08812179748367312,4339813.443617009,1800
488,162249.56409198808,-0.08274905892853976,4333778.093240865,1800
489,165535.2438272271,-0.09156773377189975,4331181.048369066,1800
490,156012.75951133957,-0.08631606175500788,4439838.705587157,1800
491,163298.56876205484,-0.07983746765032042,4379500.420400982,1800
492,162918.35718388317,-0.09262483310707893,4629901.538318834,1800
493,164880.96976338935,-0.09349964051161894,4643316.263030533,1800
494,163151.1839555156,-0.08936092009464655,4612503.002329024,1800
495,165321.186324226,-0.08052504709742475,4549288.624726122,1800
496,160432.1769929976,-0.09799065415129167,4907927.065755543,1800
497,165688.59321859796,-0.08986492820405288,5078191.816239496,1800
498,162644.66703317748,-0.08120570464011066,5039533.554950216,1800
499,164278.91078961015,-0.07055751533089945,4999805.098401115,1800
500,162574.7631559701,-0.07501927498265876,4911825.506918058,1800
501,163540.99326234998,-0.07662162558851406,4920645.56174424,1800
502,162782.4681474054,-0.0756489561159231,4900849.525116363,1800
503,161998.18228404585,-0.07066334161436756,4930860.135102403,1800
504,163494.55186725283,-0.07675465454589422,4931142.904162483,1800
505,164024.00875979228,-0.08953152656439327,5025257.313002797,1800
506,164338.55089735988,-0.06834368088548874,5726094.901798138,1800
507,162198.6988404851,-0.05965558734394641,5847613.35524323,1800
508,163213.16592831703,-0.05919709302918754,5743467.959329704,1800
509,158422.37157865244,-0.06970610073067816,5617139.384513498,1800
510,161129.08644431335,-0.0662077943964167,5885405.830529317,1800
511,160391.25396924381,-0.07033679348195682,5936329.661520992,1800
512,164619.8782729442,-0.07203035676946383,6185898.80529135,1800
513,164585.6459822581,-0.07057913813771027,6298829.763088814,1800
514,160021.3016469546,-0.06997456561477769,6409766.996176095,1800
515,161675.04379640124,-0.07030087887288052,6522909.473252457,1800
516,160593.228798087,-0.07050626051667348,6551547.489105411,1800
517,162032.169005305,-0.07039564842272981,6541562.971720581,1800
518,162338.55349635688,-0.0699273549988797,6507535.544096824,1800
519,162501.29462038667,-0.0745200430765827,6412809.36195877,1800
520,160929.20894652078,-0.07125723301279732,6589448.857455565,1800
521,159333.47828468357,-0.07040758465972184,6503366.572675375,1800
522,162018.0333639077,-0.0771219982688201,6307366.866969111,1800
523,155407.31538596618,-0.05590333244484354,6299643.48976574,1800
524,158900.8702243045,-0.05298217606458633,6372449.919266425,1800
525,164123.78876542035,-0.052603482097118584,6372371.223351568,1800
526,161913.3491791855,-0.03903321521331378,6201975.305674692,1800
527,162680.97791548923,-0.029439927665718367,6448123.962995068,1800
528,164472.42117011215,-0.03760084745614008,6472517.402585475,1800
529,162089.63675514475,-0.030624632448226764,6314196.655298189,1800
530,164709.2755343119,-0.01735355152273133,6610319.270456684,1800
531,164012.62499253897,-0.01611529658564067,6564166.535792226,1800
532,164101.8292953324,-0.011851091884879834,6579410.629161502,1800
533,161597.00828207802,-0.0050577532900576115,6511882.983592688,1800
534,162409.19314342923,-0.01634787831017955,6886703.280772648,1800
535,161595.38966366404,9.600193090634335e-4,7329848.996214454,1800
536,162125.7383563563,0.028739163381319148,7981954.143568466,1800
537,164058.33496554565,0.10795029308747779,10565034.287612652,1800
538,158338.93578533793,0.0918116862254616,10552578.893859522,1800
539,160867.8843158861,0.09608192013907688,10356620.446534785,1800
540,159285.7897412685,0.1378553900588617,10195066.293852875,1800
541,162130.99403554245,0.14643083563178683,10485185.042106183,1800
542,156825.24471314563,0.14554908566667166,10471903.076136904,1800
543,161279.00494448352,0.14360454892141805,10817035.855533306,1800
544,164321.12663982625,0.1532233238369889,10947893.332125423,1800
545,164592.42887525813,0.14200419728453587,10722231.941017946,1800
546,156454.7836547013,0.16283330415225752,10723862.181019904,1800
547,157685.89518757813,0.1722791373151894,10581833.168856205,1800
548,161555.1960658877,0.1661354045447325,10536851.339301756,1800
549,161395.6059444204,0.16403370673769088,10443277.814886339,1800
550,161018.40368495716,0.16339618080115173,10420457.278722458,1800
551,160526.01566674726,0.16263780971124697,10464942.274783263,1800
552,163619.67213347647,0.16419969377650837,10510185.098540563,1800
553,160497.0058466767,0.16213076184694836,10470588.720113937,1800
554,162210.59021081042,0.17011884606713656,10387673.833050266,1800
555,158902.45567722543,0.1668992181200143,10255825.616943974,1800
556,153384.96044798646,0.1597893105699066,10510887.363415113,1800
557,158562.08747340253,0.1568747688928144,10468630.639284223,1800
558,160662.47569919683,0.15255004524924143,11256001.450452005,1800
559,162261.46198448463,0.1636762260509953,11310058.388230752,1800
560,156921.83946950213,0.15759585738508053,11319175.059026942,1800
561,159728.61610889633,0.15502423879959426,11359440.931906432,1800
562,156954.4231313993,0.1621883896770947,11108754.169734644,1800
563,158472.97855581195,0.16194774369129256,10936886.685138963,1800
564,158364.80294746283,0.1822798762616435,10955338.122243036,1800
565,158513.07256170321,0.17514118136820117,11129682.365548687,1800
566,159558.8962525543,0.16566408447943373,11198427.084061088,1800
567,160561.90997750658,0.16583306733655598,11173713.850353165,1800
568,159821.22815865782,0.1661278000957541,12203487.85020107,1800
569,160145.06249185072,0.16276167303348044,12116897.720592797,1800
570,157429.82651374134,0.1648575025167935,12135275.536493491,1800
571,160985.1513213261,0.1738286538717883,12181805.186747985,1800
572,161163.76048928805,0.18546278267093616,12136995.458528327,1800
573,161906.11888273127,0.18917952600068982,12059453.015420495,1800
574,157761.86782957273,0.16419221380622698,12184986.129985716,1800
575,161648.41900992155,0.17322905890861592,11940305.837031053,1800
576,161753.49966886235,0.17071528902913172,11941553.005215416,1800
577,156387.20817847239,0.1706019714068473,12124106.401367443,1800
578,159754.96808926278,0.15969949888308407,11825599.686483689,1800
579,161007.45268324442,0.16041981238784991,11732794.343885291,1800
580,155593.80176878205,0.15872611616309543,11398399.749099243,1800
581,160266.70765440405,0.1476556223708712,11172332.488935677,1800
582,160047.0084485699,0.13828729830052075,10899412.198244944,1800
583,161502.88374941857,0.13714885392549878,10838337.246141724,1800
584,154701.21264747623,0.13731442590638254,10705159.65737063,1800
585,154465.22092640074,0.13907540124081122,10621419.95501407,1800
586,152385.86865648275,0.13346951567151044,10891698.556040166,1800
587,144709.93639567625,0.12733650553076684,10592610.80535049,1800
588,159792.9714361166,0.13499196347452622,10608519.97253457,1800
589,158788.95012016405,0.13568079043126485,10552691.262301808,1800
590,158253.7342852138,0.13338579094046696,10761461.570599504,1800
591,154700.77249752235,0.13582724112592418,10655041.039917583,1800
592,158596.6416174303,0.14092667488306224,10636695.487387389,1800
593,153235.95951523076,0.15076790828599987,10686292.916492233,1800
594,155919.6744805786,0.14662539551082623,10375203.567802813,1800
595,161826.42911346597,0.13049616479012494,10010446.92026114,1800
596,160769.60358655883,0.139050768323424,10273919.354488472,1800
597,156471.62643923546,0.13495909387556737,10460134.00507662,1800
598,161364.99267656865,0.1337688512160994,10367336.420303676,1800
599,157546.72484029768,0.12237512939101113,10867127.712635687,1800
600,158292.22770850227,0.12093454242381382,10801011.6797877,1800
601,156090.0491299375,0.12052013554087537,10783099.797797011,1800
602,156580.8765538717,0.1184105312432081,10463718.127918573,1800
603,159734.3227286645,0.11862547506478395,10398636.788854366,1800
604,162014.29002939485,0.12251118138634128,10330801.964848585,1800
605,158049.83721200237,0.13146097579778565,10328644.530613821,1800
606,153126.40883898648,0.11997427811865202,10440739.659332851,1800
607,158500.4753611008,0.1165024599342992,10568164.245193882,1800
608,150198.36808559526,0.12665296573374893,11615475.377423337,1800
609,157019.50715421626,0.1308149616443269,11483859.88273763,1800
610,157808.54279425996,0.14361327323739087,12592636.854311155,1800
611,157415.5832168403,0.19622438336420353,14088095.871568907,1800
612,160541.8669959576,0.17877461819314258,14119420.525436409,1800
613,162469.7295033156,0.18092070876690586,14128609.895087728,1800
614,160949.28074181144,0.18045186236996227,14133848.74924634,1800
615,154768.27763506028,0.18042717631849484,14208951.593113363,1800
616,162295.37587241712,0.18629246027267224,14172430.213697622,1800
617,157350.9723954112,0.19388176946895258,14262903.673699101,1800
618,148806.1901944983,0.19581903999495864,14210294.62143164,1800
619,157830.2614803473,0.19696368456566482,14180605.035921494,1800
620,161398.88065237564,0.20244362870918534,14182910.145675974,1800
621,161388.08253842275,0.20216499830008428,14253243.352710929,1800
622,161048.65088415658,0.22315609169167755,18313350.99407617,1800
623,156589.04226457427,0.2492459447709178,18319594.323387075,1800
624,155694.9314735234,0.2626989096300782,18930304.230072014,1800
625,159427.92356832858,0.27387042661656247,18867665.79998695,1800
626,156355.16648495718,0.2608838973183588,18819094.015392322,1800
627,153494.8988928764,0.2751667091353114,18843939.52073774,1800
628,159617.46443611235,0.28491896565023545,18925873.54492198,1800
629,159722.67380657885,0.2979562753182891,18905147.40859387,1800
630,158293.51129965397,0.31573476170936,18982741.957096003,1800
631,160880.6971308123,0.3313314344666519,18997518.3057656,1800
632,157931.0640814502,0.3199977551650952,19202876.932421934,1800
633,157391.18166245354,0.30985199442104,19024257.584291063,1800
634,159275.97023659878,0.3252133501217447,18995321.185340267,1800
635,158905.20638351806,0.31700462554051956,19123749.81877984,1800
636,152413.9991745882,0.30031792249908534,18929554.123548888,1800
637,157835.3543217881,0.22144209272438214,17427987.173665825,1800
638,157261.63570542855,0.23645321263992478,17791013.8595245,1800
639,158386.48172152205,0.23985310328607296,17954568.155636456,1800
640,153855.77594585676,0.23736691209335373,17940647.78833522,1800
641,156618.77098287366,0.23390734219944048,18120218.804712676,1800
642,159225.3594869725,0.24110781754798577,18944034.11504789,1800
643,162037.07393180064,0.25467477726504806,19362507.68495368,1800
644,156270.2537109149,0.23624478793744416,19373470.392357744,1800
645,160117.0155716153,0.24669017971886212,19113295.628072593,1800
646,152856.4149269056,0.24074495665370396,19012554.688689545,1800
647,153913.4957431989,0.24759174858201724,19019872.239766736,1800
648,159619.11228663402,0.2540940420710768,18791075.443206154,1800
649,150403.10187452633,0.25518283914365986,18873547.021971047,1800
650,156613.45969727976,0.2557689331843787,19023001.995916333,1800
651,155914.25099195974,0.2569731621295624,19145862.683426064,1800
652,158426.14954755243,0.25388195940749797,19154215.443279445,1800
653,158236.7713243279,0.2528483622441663,19823743.535907544,1800
654,161338.06795742005,0.24260097396825997,19502550.872387398,1800
655,158786.8373798068,0.2413629465736317,19623429.45003715,1800
656,152291.9386591118,0.23983382034589937,19556006.69122753,1800
657,154272.86145526488,0.24408128402593818,19527741.5655844,1800
658,147221.98633697935,0.2496434830851626,19177841.93833401,1800
659,154899.05031788722,0.2524377407376574,19242490.250430193,1800
660,147109.87988784304,0.24937617561741618,19414499.495903064,1800
661,145115.0666311367,0.24780854075484207,19400305.893243454,1800
662,159248.75798746344,0.2433567302790648,19771448.162524555,1800
663,158845.7459292844,0.2511273314753237,21095463.7528958,1800
664,156250.6615804702,0.2423341034030509,20946545.069826376,1800
665,160363.39437557574,0.24938070986246907,21057383.016179197,1800
666,158384.3686318421,0.25711221334031836,20641667.069159854,1800
667,161762.65961987618,0.26237387738804385,20634193.972533967,1800
668,156685.59518408097,0.2697782807055395,20236704.30600331,1800
669,159542.6653817265,0.2665849337897665,20511368.426686183,1800
670,157881.90395373115,0.27250463298012545,21139322.161766227,1800
671,152885.63188737148,0.2624755912410343,20899564.295348965,1800
672,136766.49801305187,0.25236083246974145,20617043.855048697,1800
673,152094.2903529904,0.25379611441307676,20603834.558589406,1800
674,149120.44096336747,0.25637670129824114,20611462.488676373,1800
675,152752.1300592551,0.2613373921794819,20450708.762974314,1800
676,161241.1408827834,0.2678742341004352,20559347.360073958,1800
677,158437.35009011303,0.2480584731804097,21792275.598516148,1800
678,160912.0669607552,0.2502533643064785,21635518.655425776,1800
679,160753.9940792164,0.24729410573685912,21457424.169701286,1800
680,159897.52750780174,0.2541973714300588,21458827.997790884,1800
681,160475.95247431344,0.26155460417148907,21169583.226364408,1800
682,151295.90592570792,0.2690807706500395,21170558.008435395,1800
683,158934.1884544095,0.25937353355482917,21619070.208123986,1800
684,157987.02928682836,0.2848916371559598,24787628.079862516,1800
685,161108.13262042476,0.3401201687678477,26172182.79375261,1800
686,157923.6009630047,0.3366159335464615,26120837.047125515,1800
687,155658.46207212217,0.34418505172329666,26154899.66473989,1800
688,150358.72243525973,0.35071060642943175,26091083.696762312,1800
689,152457.28527216087,0.35375918927776423,25955092.737021893,1800
690,157605.3069358593,0.351330553149625,26555087.56882433,1800
691,152117.86771210545,0.34612583214977855,26514592.94087206,1800
692,147571.35216232005,0.3503716510799185,26298497.611020587,1800
693,149394.901590573,0.3292480879052518,28099045.534711458,1800
694,158000.87096746944,0.3200787772969459,28062288.317057677,1800
695,155826.0651280947,0.32556280046061636,27778573.168779008,1800
696,159299.4507258205,0.3437619091823194,27879991.876657728,1800
697,155765.64114984692,0.3411768373035102,27923690.180640597,1800
698,156464.74486368455,0.3452236244838667,27828189.307757907,1800
699,153535.86257057748,0.35518497909601904,27835522.884869993,1800
700,152269.11816740397,0.3552581296574099,27797133.430099104,1800
701,152955.67790382163,0.3481868440945683,28543509.33686605,1800
702,155522.3261832397,0.3580892914790945,29383980.71713279,1800
703,147569.19687886012,0.3513044577506399,29200386.955147605,1800
704,155248.1037573666,0.34872684992884084,28635161.287629396,1800
705,152304.8564699463,0.34344212737848084,28411018.212536726,1800
706,157904.75424961405,0.34816508827060233,28592787.383954067,1800
707,154666.97910918205,0.3426830847490717,28623260.272708643,1800
708,157585.30938744065,0.33057627440132853,28526215.784815382,1800
709,158917.848515082,0.3295075857467431,30117616.75128903,1800
710,151856.02065926135,0.3184312397058532,29714905.92719787,1800
711,156308.97609221895,0.2685256210643712,28982099.540059745,1800
712,148684.4996388803,0.2912903010740471,28674653.591061525,1800
713,142857.30257099538,0.2859759734103809,28579831.975503333,1800
714,152532.45576087883,0.28552565289468446,28685261.566936214,1800
715,152338.0979790548,0.28399916073520454,28211562.372935858,1800
716,156954.71004735865,0.27799713106423685,28102870.048518192,1800
717,157101.39125164066,0.27062917573406503,27997291.70386364,1800
718,158869.67774892136,0.2650750662923307,27881053.50517088,1800
719,150211.37986402656,0.26148338481021277,27848989.320495397,1800
720,145955.60143291552,0.25804578212049206,27766262.39250918,1800
721,152383.42487451513,0.26071645818692984,27818953.27339613,1800
722,153762.93241380455,0.23797976255822625,25173823.646279134,1800
723,155382.76561563893,0.21383013919446653,25182204.569803927,1800
724,156346.40192092463,0.1862361980085305,27880473.863943134,1800
725,155744.36157661697,0.1706892228795838,27902436.309563372,1800
726,158830.154703335,0.1799196535829878,27210485.165178087,1800
727,144176.9666647475,0.1765584722032918,26968542.218479663,1800
728,153563.6370130537,0.16276365399660542,26775463.825107552,1800
729,156763.9811944795,0.1429017438529987,26174360.27131187,1800
730,158316.25135484815,0.1325333191639135,25698676.546552446,1800
731,157045.255894418,0.12129882060192912,25125869.88696223,1800
732,157948.74521347645,0.13249825454375774,25160254.141024917,1800
733,148139.08798994447,0.14187424918154726,24776984.892484453,1800
734,136787.37440952755,0.13382202717763259,25479947.622476738,1800
735,142408.18061849373,0.14439696246388586,26073027.797250614,1800
736,154176.08497228555,0.1540217998790067,26579464.22939108,1800
737,158340.31547906486,0.16257690206110462,27060745.015168678,1800
738,154506.43061021934,0.17938023310074672,28807228.320527196,1800
739,154985.02929895342,0.1965945085893738,29721457.12695488,1800
740,146906.5461128502,0.22391460726363266,31555206.796499386,1800
741,154760.63494637678,0.22539268047547661,31590384.60422482,1800
742,155005.74149471102,0.21931684276448266,31492406.593155272,1800
743,139085.71405649392,0.20716630387738735,31494844.125902425,1800
744,153903.48977434056,0.2130685272908118,31621794.930174742,1800
745,156713.09419108916,0.2140357495648152,31602481.53604759,1800
746,157777.54143554604,0.2247773553291957,36989034.87536992,1800
747,152194.92548349922,0.258571071131988,37282771.58057741,1800
748,149860.68866901333,0.25218891828514883,36956813.51271108,1800
749,150308.81901221714,0.2502025951628289,37077639.91875104,1800
750,155622.21334792257,0.24793602961622307,37048897.26814058,1800
751,145366.50817689844,0.2515231641255663,37162116.15587013,1800
752,143886.42691778822,0.2567520549046221,36914933.589818835,1800
753,153242.51863680678,0.2619734888117858,36827537.767384514,1800
754,153858.09757991892,0.2698876724006446,36782416.26990959,1800
755,152110.52190160172,0.2556467440707842,37657699.59371308,1800
756,149256.4106989158,0.24700880184823018,37156324.456622936,1800
757,155549.3837153267,0.2523193790152347,37038142.523656905,1800
758,148006.1757958139,0.24192469696396368,37162389.37351223,1800
759,141063.08214653906,0.2228573812204082,36578537.7132783,1800
760,152004.66743331816,0.2361011644339824,36650038.88054786,1800
761,154797.9276989339,0.24232759090475078,36275636.035006516,1800
762,154000.88937742173,0.24892854720524324,36254262.546442576,1800
763,149457.54184072634,0.22894673034755583,35850136.48328958,1800
764,149372.55476839584,0.2280707409434417,36451690.26548974,1800
765,153030.7906806747,0.2410645071937542,37258704.126104705,1800
766,149691.90657204305,0.22481966102165976,37088000.803957455,1800
767,145467.24363723295,0.23739834896463827,36821954.445533335,1800
768,152352.07999906607,0.2339980749967152,36008921.825623676,1800
769,146921.48872193816,0.24105404329404936,36007875.78981425,1800
770,149042.68456567734,0.2345219772111378,35867422.20384552,1800
771,150659.00960973432,0.23521665217600418,36036403.439343974,1800
772,154556.95104382763,0.23664168771611638,35910846.798305824,1800
773,154496.10419424155,0.23709444416339928,35707680.24426462,1800
774,136255.6115776405,0.21869667937198828,36534673.33138166,1800
775,151504.42789266875,0.23897155006454426,37266697.87814261,1800
776,152449.54435992445,0.2356295066122096,36454801.06225162,1800
777,155500.80434456843,0.2524867412996858,36446893.75971904,1800
778,145969.90901583785,0.2641390589644075,36318860.17676387,1800
779,155019.64064291617,0.25895773776528075,36033699.32921957,1800
780,150200.54856960254,0.246827676775336,35220969.697094135,1800
781,149951.8782648413,0.22789482338764927,35713807.49261206,1800
782,154678.4660917022,0.20621887106511325,34970370.40652167,1800
783,150461.02485856533,0.21860746666779268,34964274.03853912,1800
784,142262.36555776562,0.1963061207166149,33587475.93727663,1800
785,140370.99582328202,0.14985008714076606,33319360.352917608,1800
786,142728.1122577756,0.1618888111927851,33074185.904779166,1800
787,143953.183708134,0.14932417240942786,34376455.57158491,1800
788,138503.46044436988,0.13490273482198922,34065202.90889738,1800
789,142060.9532272726,0.13381193148077214,33727446.67742521,1800
790,136644.28721234782,0.1468600175701506,34048340.56447323,1800
791,149313.2342268355,0.16630209202583895,33941869.41753403,1800
792,153495.27637673265,0.1626526337946912,33588701.853373654,1800
793,149335.06190628093,0.1767761270285652,32660317.96516302,1800
794,143737.42140566616,0.18836437694147826,33269402.85176595,1800
795,146771.35158720263,0.17866235820524812,32637694.654355016,1800
796,126439.2460450465,0.1669507867034987,31842095.613737334,1800
797,143397.90887724722,0.16339121552331565,31802205.08105181,1800
798,151804.91068287482,0.16940711691697527,31868981.262764614,1800
799,146082.63778311937,0.17228322305113256,31845175.438537598,1800
800,150793.90587386358,0.17362101510836575,31345689.640854936,1800
801,154680.26922906528,0.1813229620243176,31242413.67604973,1800
802,151011.95044454408,0.1736108986028217,31072812.394033335,1800
803,151026.34867055214,0.1839595194389231,30944077.618279543,1800
804,154744.1812997787,0.17999293331756902,30753300.161221355,1800
805,141023.7851525869,0.1795504398407649,30847544.198348377,1800
806,152939.5989472653,0.17700160684091798,30867044.71756911,1800
807,152957.35762664964,0.1744353748707431,30695997.607399315,1800
808,142223.95177600233,0.17916235946700457,30780865.15765257,1800
809,154459.92161966287,0.17736531756025922,31420698.886183545,1800
810,153329.60736371213,0.19708995223934955,31756585.459865432,1800
811,150947.56180046382,0.19680380951028614,31388541.56988984,1800
812,150355.02270127513,0.19231125286847578,31102039.228476305,1800
813,146490.74935606853,0.19128652905420868,31206757.268376175,1800
814,142067.60399605954,0.18669677147501212,31367489.109844144,1800
815,140805.2677063531,0.18781672529580706,31139335.558787953,1800
816,155616.55475496897,0.18873400793609293,31362316.008298613,1800
817,154928.79143813724,0.18496989653821092,31327407.149205722,1800
818,149775.83172623947,0.18314585092666585,31559074.789649,1800
819,149682.72916110558,0.19529718262495482,32091467.0601621,1800
820,148702.1931623294,0.180669126061828,32418402.75838,1800
821,154678.02910630533,0.1845364724334313,32331501.9490784,1800
822,148216.43002486462,0.18339116293851007,31883745.346828472,1800
823,153104.0842439551,0.1768221807909142,31488980.701251525,1800
824,138519.86410422824,0.17471639028814018,32545952.8549721,1800
825,139032.71999265533,0.14795096263856083,32800264.39351839,1800
826,146525.70658291772,0.1480921814398426,32561991.927351158,1800
827,154551.72627966286,0.14379900033999687,31956794.040732823,1800
828,151516.98190133696,0.1540067046113677,31987818.662482884,1800
829,144229.9900053138,0.15024905520952792,32175209.03958584,1800
830,150450.3089758146,0.15232214072316988,32170241.603404425,1800
831,138585.9518164658,0.15043841760843932,32139802.240041092,1800
832,151513.19842357337,0.15126415260199721,31585739.788796064,1800
833,149324.8436293051,0.14080128177688592,33128962.41124262,1800
834,152898.15350139645,0.1394378143456431,32896903.643709313,1800
835,153650.12885521355,0.11573991477061624,34909402.540349066,1800
836,148930.27768830422,0.11271331183554693,34921642.835835636,1800
837,134450.96692298254,0.10018590625930923,34847868.76459528,1800
838,149231.08284220015,0.0852780296539025,34121220.55497734,1800
839,150792.76887017462,0.06509917358341301,34038606.24347347,1800
840,154905.0326800865,0.05339876871123348,33104146.2408527,1800
841,153767.9957674784,0.06598836231177037,33146870.898429,1800
842,147439.4789021734,0.06658767890522986,32788327.769445356,1800
843,146754.32954692745,0.06707753171280881,32809612.3545119,1800
844,139630.89170576909,0.05048075128023684,34362160.90767524,1800
845,149492.9455904802,0.03335806908071467,34387692.140866004,1800
846,146682.93560605863,6.432943682229175e-4,32984976.3570413,1800
847,151591.26532297605,0.0036024080160723935,33951452.88211169,1800
848,151478.89862595897,0.0195858584901949,34135645.020350955,1800
849,149309.0916303377,0.027583374031811964,34531251.43540051,1800
850,148499.8535500695,0.020599555928121082,34568037.75167515,1800
851,148388.85939092128,0.03244328252696467,34259948.33812858,1800
852,150989.13165563252,0.030877630407935595,34108843.13655072,1800
853,151540.93241432376,0.02866697780840237,34048342.71424224,1800
854,145632.19593232995,0.024118330228773396,33501325.49264039,1800
855,143796.15899521313,0.03880905617650676,33175839.528958514,1800
856,150070.0814563797,0.04942804931242914,32859889.097170185,1800
857,142589.6388454652,0.04262814969518978,32476789.24339004,1800
858,145420.8826866599,0.05321498257787766,32328102.81774041,1800
859,137545.43988913667,0.06957646059575491,31725451.09364825,1800
860,141348.87643374017,0.0663223094164222,31524646.58690617,1800
861,145318.7076605941,0.051016536938702096,31758965.79224009,1800
862,145381.72451333518,0.04115901611611968,31717826.32825488,1800
863,151542.13804226514,0.03937597527518816,31846952.804109868,1800
864,143775.7064996589,0.033001385422650686,31827044.35632475,1800
865,146088.9886888095,0.03380644597030836,31764626.98054708,1800
866,142822.45377030855,0.03738571028544289,31558733.341839325,1800
867,149337.73431249894,0.01520537275908973,30840423.937564712,1800
868,141213.9706270942,0.012562484602256672,30732906.63296313,1800
869,140420.19406480735,0.014258843105650308,30668199.07771209,1800
870,153556.62545672597,0.018705834329937266,30671828.88870869,1800
871,147853.07943530558,0.01526770191864236,30055432.179020602,1800
872,145887.3224720323,0.01621597304828322,30930607.708992142,1800
873,150507.89795359466,0.038573804786988186,32260900.062560376,1800
874,132315.0607064945,0.05616565478951029,31755536.19664021,1800
875,153940.58398600566,0.03215932227258255,31259307.625450164,1800
876,146816.28259857488,0.030468398665757027,31264298.05225854,1800
877,149578.09357753364,0.034235262541798754,30583267.329763234,1800
878,149778.2684949981,0.029642704868354294,30291080.403431106,1800
879,138662.3944657458,0.04221290105485137,30700270.575006388,1800
880,144480.85119110302,0.044198168878397545,30586151.667901333,1800
881,149315.52050384998,0.05316304525208324,30356160.728615135,1800
882,148026.41571671457,0.06324247677126904,30049879.85446282,1800
883,134310.3287052026,0.061973629982006465,29940958.140760045,1800
884,146904.24027623757,0.05575205505043085,29689771.554456234,1800
885,131426.63739076004,0.04483240112706893,29153746.31098374,1800
886,142588.2733332132,0.04260922824510001,29903125.63706098,1800
887,148447.1374453431,0.06510994237530578,29766860.22053057,1800
888,145854.78873295337,0.08329765267834277,30103510.354008712,1800
889,151371.17204165016,0.07451694937825064,29908391.01540405,1800
890,151811.75075412792,0.06421839151756034,29131068.05438729,1800
891,150195.7059516701,0.04899150159679328,28405230.09724362,1800
892,145712.27753532946,0.04490479995326752,29711062.29627654,1800
893,149797.294219173,0.048399793421834654,29793252.1553253,1800
894,134358.6898700543,0.0475911992466587,29588367.402246382,1800
895,148853.89299210074,0.05433057742031853,29960404.76549255,1800
896,130100.5092075875,0.06293314455253905,30371602.090784933,1800
897,136717.73103243063,0.048996953101181254,30595848.177875128,1800
898,140800.0322880554,0.06365347051727314,30437363.25570708,1800
899,140716.72871243997,0.06869958364380983,30290271.730606973,1800
900,151249.46430056964,0.058909429291276315,30969629.96936249,1800
901,152330.5495687164,0.048793837343785035,30892915.955373336,1800
902,145829.41836710591,0.047760214981780846,30500599.543767743,1800
903,143610.15623971322,0.043305334393167395,30345122.712198813,1800
904,143892.42132863193,0.06126176788418272,30656769.365154386,1800
905,145765.17634882787,0.06126675388354994,30664158.555016816,1800
906,144173.38640907223,0.0642966448237162,30398631.802993476,1800
907,145536.3812277891,0.06863343430250006,30600011.020591523,1800
908,148970.3878489988,0.06263759563024057,30668143.35105513,1800
909,147553.85741054983,0.06142477499864819,30167438.42385063,1800
910,151625.6460806343,0.046696791874627074,30074132.77610499,1800
911,140080.5727768313,0.046555748691496514,30274421.448033832,1800
912,149780.33173665398,0.05698562321832828,30353353.477100868,1800
913,142928.0869379113,0.06950247807086476,30066651.481078528,1800
914,150764.12921525977,0.09040676831386736,30393289.022497132,1800
915,151893.67204844824,0.0961350414125268,30375620.048645437,1800
916,138793.9959072534,0.09930745837473014,30393008.375004165,1800
917,147057.01881159437,0.10397738546193006,30222553.23019717,1800
918,147193.5024232569,0.11021536664596793,30174562.304209623,1800
919,148487.7664786165,0.10608247261226572,29988411.46933441,1800
920,148778.93351205566,0.12072642386049343,29266774.4384004,1800
921,143437.75795198485,0.11400690720897909,33077214.659039743,1800
922,136711.82090563065,0.1933723493658615,37169859.67922303,1800
923,132609.300379775,0.2126853123193375,37193537.97185833,1800
924,143582.22258808918,0.23216403329098922,35839437.29041134,1800
925,146487.83349507963,0.26632046507489443,35110795.47003375,1800
926,145256.96314599406,0.26886671132404427,35921342.28756375,1800
927,148258.9815064928,0.28429649795081013,36820493.263723776,1800
928,147244.92779184057,0.29348064151421754,37156323.83851959,1800
929,152626.6068514697,0.3109314672662637,37580639.65244635,1800
930,143137.51740066498,0.30598376379811937,37604745.15934559,1800
931,140327.55052946002,0.30768934000601506,37327727.727816954,1800
932,145347.8330583431,0.30483609548970597,38208112.35448605,1800
933,146797.0601185171,0.3168335445371488,37596830.09002144,1800
934,140881.9059822217,0.32263123215048206,37789902.983807534,1800
935,142658.07482002198,0.3251540371260559,36361150.993888386,1800
936,136396.0647203635,0.30492711839767983,37131818.25937385,1800
937,135075.52728145325,0.29151155495265757,37515418.95633159,1800
938,138646.6413171505,0.29681028440672963,37456250.75365131,1800
939,148488.71486448092,0.2996376584653108,36976823.82587529,1800
940,141636.85807525125,0.28720167542580605,36288613.03033152,1800
941,144512.54306100146,0.2755683020608472,36216100.95272831,1800
942,133542.8802785522,0.26711641741793424,36425745.89478941,1800
943,141724.01597792865,0.2720171267970477,35971238.59663893,1800
