t,x,autocorrelation,variance,tip_time
467,163579.60903325115,2.9700131643294774e-4,600474.0489527769,1800
468,163552.8988381261,2.970013025320928e-4,600473.9800396854,1800
469,163526.1886445336,2.9700128862217024e-4,600473.911092852,1800
470,163499.47845247443,2.9700127470317153e-4,600473.8421122547,1800
471,163472.76826194933,2.9700126077507517e-4,600473.7730978718,1800
472,163446.05807295904,2.970012468378726e-4,600473.7040496804,1800
473,163419.34788550434,2.9700123289156185e-4,600473.6349676597,1800
474,163392.63769958596,2.9700121893612164e-4,600473.5658517866,1800
475,163365.92751520465,2.9700120497155614e-4,600473.4967020394,1800
476,163339.21733236118,2.9700119099787656e-4,600473.4275183941,1800
477,163312.50715105628,2.9700117701506783e-4,600473.3583008316,1800
478,163285.79697129072,2.9700116302311505e-4,600473.2890493288,1800
479,163259.08679306527,2.9700114902201627e-4,600473.2197638638,1800
480,163232.37661638067,2.9700113501176313e-4,600473.1504444125,1800
481,163205.6664412377,2.970011209923406e-4,600473.0810909539,1800
482,163178.95626763706,2.9700110696374035e-4,600473.0117034654,1800
483,163152.24609557952,2.970109808076091e-4,600472.9422819262,1800
484,163125.53592506587,2.970661734525965e-4,600472.872826313,1800
485,163098.8257560969,2.9722077168826044e-4,600472.8033366018,1800
486,163072.11558867327,2.975337734155716e-4,600472.7338127727,1800
487,163045.4054227958,2.980686368057696e-4,600472.6642548037,1800
488,163018.69525846525,2.9889447185761284e-4,600472.5946626705,1800
489,162991.98509568235,3.0008741411454267e-4,600472.5250363508,1800
490,162965.27493444792,3.0173198800888604e-4,600472.4553758234,1800
491,162938.56477476266,3.0392242726062383e-4,600472.3856810658,1800
492,162911.85461662736,3.0676394096460635e-4,600472.3159520553,1800
493,162885.14446004276,3.103739177014676e-4,600472.2461887697,1800
494,162858.4343050097,3.148830615224089e-4,600472.1763911862,1800
495,162831.7241515288,3.204364549214724e-4,600472.1065592817,1800
496,162805.01399960095,3.2719454514687404e-4,600472.0366930347,1800
497,162778.30384922682,3.3533405142328497e-4,600471.9667924228,1800
498,162751.59370040728,3.450487918402266e-4,600471.8968574228,1800
499,162724.88355314298,3.5655042978806854e-4,600471.8268880114,1800
500,162698.17340743478,3.7006914087493644e-4,600471.7568841684,1800
501,162671.4632632834,3.858542022212801e-4,600471.6868458694,1800
502,162644.75312068962,4.0417450689324855e-4,600471.6167730913,1800
503,162618.0429796542,4.253190069946635e-4,600471.5466658127,1800
504,162591.3328401779,4.495970895855599e-4,600471.4765240106,1800
505,162564.6227022615,4.773388901336336e-4,600471.4063476623,1800
506,162537.91256590575,5.08895548633723e-4,600471.3361367458,1800
507,162511.20243111145,5.44639413854466e-4,600471.2658912371,1800
508,162484.49229787933,5.849642013975536e-4,600471.1956111151,1800
509,162457.7821662102,6.302851113887641e-4,600471.1252963546,1800
510,162431.0720361048,6.810389116723793e-4,600471.0549469353,1800
511,162404.36190756396,7.3768399235967e-4,600470.9845628338,1800
512,162377.65178058835,8.007003974967711e-4,600470.9141440273,1800
513,162350.9416551788,8.705898394794279e-4,600470.8436904919,1800
514,162324.23153133612,9.478757016603413e-4,600470.7732022054,1800
515,162297.521409061,0.001033103034377503,600470.7026791455,1800
516,162270.81128835428,0.0011268385493893283,600470.6321212885,1800
517,162244.1011692167,0.0012296706174420853,600470.561528613,1800
518,162217.39105164906,0.0013422092734242108,600470.4909010947,1800
519,162190.68093565208,0.0014650862332869082,600470.4202387107,1800
520,162163.9708212266,0.0015989549266377445,600470.3495414384,1800
521,162137.26070837336,0.0017444905486480966,600470.2788092557,1800
522,162110.55059709316,0.0019023901346601716,600470.2080421378,1800
523,162083.84048738674,0.00207337266063796,600470.137240063,1800
524,162057.1303792549,0.002258179172384868,600470.066403007,1800
525,162030.42027269845,0.0024575729462465805,600469.9955309491,1800
526,162003.71016771815,0.002672339683835071,600469.9246238644,1800
527,161977.00006431472,0.002903287743150336,600469.8536817301,1800
528,161950.28996248898,0.0031512484083399067,600469.7827045235,1800
529,161923.57986224175,0.0034170762002240585,600469.7116922212,1800
530,161896.86976357378,0.003701649229624579,600469.6406447999,1800
531,161870.15966648582,0.004005869595471941,600469.5695622354,1800
532,161843.4495709787,0.0043306638296241075,600469.4984445062,1800
533,161816.73947705317,0.004668380635870267,600592.0443126545,1800
534,161790.02938471,0.004997326055736861,601029.0997183896,1800
535,161763.31929395007,0.005303659264124373,601802.4473089577,1800
536,161736.60920477402,0.005587119500029828,602912.3905690889,1800
537,161709.8991171827,0.005849007482008584,604356.4333372466,1800
538,161683.18903117697,0.006090738309002234,606131.6423550057,1800
539,161656.4789467575,0.006313670683025086,608234.9462721979,1800
540,161629.76886392513,0.006519089341709726,610663.1729032586,1800
541,161603.0587826806,0.006708205854201474,613413.0531985941,1800
542,161576.34870302476,0.006882161566932416,616481.2209711083,1800
543,161549.63862495837,0.007042030741346355,619864.2120780543,1800
544,161522.92854848222,0.007188823643024592,623558.4635307471,1800
545,161496.2184735971,0.007323489549796186,627560.3125926618,1800
546,161469.5084003038,0.007446919672402151,631865.9958736474,1800
547,161442.7983286031,0.007559949985161497,636471.6484212829,1800
548,161416.0882584958,0.007663363965207277,641373.3028094645,1800
549,161389.37818998267,0.007757895239570686,646566.8882242665,1800
550,161362.6681230645,0.007844230139982285,652048.2295470528,1800
551,161335.95805774213,0.007923010165774179,657813.046434845,1800
552,161309.24799401633,0.00799483435571371,663856.9523979367,1800
553,161282.53793188787,0.008060261569986571,670175.4538747511,1800
554,161255.82787135753,0.008119812683880614,676763.9493039324,1800
555,161229.11781242615,0.008173972695005053,683617.728193686,1800
556,161202.4077550945,0.008223192746121107,690731.9701883264,1800
557,161175.69769936334,0.008267892065861135,698101.7441320585,1800
558,161148.98764523354,0.008308459829779869,705722.0071299812,1800
559,161122.27759270588,0.008345256944318914,713587.6036062895,1800
560,161095.56754178109,0.008378617756375082,721693.2643596997,1800
561,161068.85749246003,0.00840885169125039,730033.6056160614,1800
562,161042.14744474346,0.008436244821829161,738603.1280781836,1800
563,161015.43739863223,0.00846106137187817,747396.2159728345,1800
564,160988.72735412707,0.008483545156402615,756407.1360949394,1800
565,160962.01731122885,0.008503920962016557,765630.0368489545,1800
566,160935.30726993832,0.008522395870302724,775058.9472874166,1800
567,160908.59723025624,0.008539160527147052,784687.7761466651,1800
568,160881.88719218352,0.00855439036103919,794510.310879719,1800
569,160855.1771557209,0.0085682467533329,804520.216686332,1800
570,160828.46712086917,0.008580878163463623,814711.0355401722,1800
571,160801.7570876291,0.008592421212124194,825076.1852131814,1800
572,160775.04705600164,0.008603001725407119,835608.9582970473,1800
573,160748.33702598742,0.008612735742934433,846302.5212218352,1800
574,160721.62699758736,0.008621730493015026,857149.9132717289,1800
575,160694.91697080215,0.008630085337897645,868144.0455979197,1800
576,160668.20694563273,0.008637892692226827,879277.7002285861,1800
577,160641.49692207982,0.008645238917860778,890543.5290760194,1800
578,160614.78690014425,0.008652205198277509,901934.052940829,1800
579,160588.0768798268,0.008658868395880913,913441.6605132592,1800
580,160561.36686112834,0.00866530189562433,925058.607371604,1800
581,160534.65684404963,0.00867157643849908,936777.0149777075,1800
582,160507.94682859146,0.008677760948593351,948588.8696695499,1800
583,160476.65401067783,0.008683901332670167,960486.0216509079,1800
584,160438.16822807203,0.008689986597486233,972460.183978088,1800
585,160398.7493741697,0.008695965742499295,984502.9315437257,1800
586,160359.18082679212,0.008701780186972262,996605.7000576452,1800
587,160319.56086243872,0.008707366555152082,1008759.7850247653,1800
588,160279.90184234595,0.00871265577724957,1020956.3407200542,1800
589,160240.205326209,0.008717571752478736,1033186.3791605325,1800
590,160200.4715121943,0.008722029990343598,1045440.7690742961,1800
591,160160.70042633044,0.008725936290825312,1057710.2348665835,1800
592,160120.8920727444,0.008729185478370129,1069985.3555828442,1800
593,160081.04645268634,0.008731660197789067,1082256.5638688374,1800
594,160041.16356694506,0.008733229778275448,1094514.1449277347,1800
595,160001.24341615566,0.008733749170433909,1106748.2354742233,1800
596,159961.2860008388,0.008733057959970337,1118948.8226855996,1800
597,159921.2913214059,0.008730979460470642,1131105.743149865,1800
598,159881.25937816003,0.00872731988651349,1143208.681810786,1800
599,159841.19017129604,0.00872186760723542,1155247.170909946,1800
600,159801.08370090075,0.008714392479415058,1167210.5889257537,1800
601,159760.9399669532,0.008704645258179636,1179088.1595094185,1800
602,159720.75896932464,0.008692357082572719,1190868.9504178795,1800
603,159680.54070777888,0.00867723903246333,1202541.872443685,1800
604,159640.28518197234,0.008658981752628416,1214095.678341817,1800
605,159599.992391454,0.00863725513930249,1225518.961753433,1800
606,159559.66233566587,0.008611708084059252,1236800.156126554,1800
607,159519.29501394305,0.008581968269565898,1247927.53363367,1800
608,159478.89042551361,0.008547642011524949,1258889.204086246,1800
609,159438.44856949913,0.008508314140984264,1269673.1138461558,1800
610,159397.9694449145,0.008463547921143582,1280267.0447339914,1800
611,159357.45305066823,0.008412884992807113,1290658.6129342853,1800
612,159316.89938556252,0.008355845342716663,1300835.2678976015,1800
613,159276.30844829342,0.008291927289137836,1310784.2912395173,1800
614,159235.68023745087,0.008220607479253695,1320492.7956364697,1800
615,159195.01475151902,0.008141340893137441,1329947.7237184625,1800
616,159154.31198887614,0.008053560849318233,1339135.8469586342,1800
617,159113.57194779476,0.007956679007214735,1348043.764559674,1800
618,159072.7946264421,0.007850085361981729,1356657.9023370733,1800
619,159031.98002287958,0.007733148227590482,1364964.51159922,1800
620,158991.12813506371,0.007605214204236116,1372949.6680243094,1800
621,158950.2389608454,0.007465608126431084,1380599.270534084,1800
622,158909.3124979707,0.007313632988399102,1387899.0401643661,1800
623,158868.34874408063,0.007148569843625083,1394834.5189324233,1800
624,158827.3476967113,0.006969677675638409,1401391.0687010987,1800
625,158786.30935329397,0.006776193237311022,1407553.8700397527,1800
626,158745.23371115545,0.006567330856134312,1413307.921081965,1800
627,158704.12076751768,0.006342282203098245,1418638.0363800265,1800
628,158662.9705194983,0.0061002160229327515,1423528.8457561883,1800
629,158621.78296411058,0.0058402778235834285,1427964.7931506594,1800
630,158580.55809826343,0.00556158952288361,1431930.1354663714,1800
631,158539.2959187616,0.005263249050448068,1435408.9414104668,1800
632,158497.9964223058,0.004944329902855108,1438385.0903325318,1800
633,158456.65960549263,0.004612483404643645,1441032.8554399211,1800
634,158415.2854648149,0.00428940354250805,1443641.6400281396,1800
635,158373.87399666142,0.003988931169662199,1446247.8059220102,1800
636,158332.42519731738,0.0037113270751178025,1448855.9289559394,1800
637,158290.93906296423,0.003455290568223472,1451466.5923633606,1800
638,158249.41558967993,0.0032194065778376035,1454079.8767771004,1800
639,158207.8547734388,0.0030023164296427447,1456695.7994192054,1800
640,158166.25661011186,0.0028027354136008183,1459314.3695072306,1800
641,158124.62109546666,0.0026194519880594885,1461935.5952617847,1800
642,158082.94822516752,0.0024513248339789735,1464559.4847951427,1800
643,158041.23799477558,0.0022972797172078423,1467186.0462242968,1800
644,157999.49039974876,0.002156306399358012,1469815.2876854641,1800
645,157957.70543544192,0.0020274556296953176,1472447.217336034,1800
646,157915.88309710706,0.00190983622447608,1475081.8433549248,1800
647,157874.02337989298,0.0018026122362818113,1477719.1739427198,1800
648,157832.12627884586,0.0017050002147839585,1480359.2173217935,1800
649,157790.1917889088,0.001616266559660578,1483001.9817364225,1800
650,157748.21990492236,0.0015357249657958405,1485647.4754529065,1800
651,157706.21062162425,0.001462733960378618,1488295.706759676,1800
652,157664.1639336497,0.0013966945310695527,1490946.6839674173,1800
653,157622.0798355311,0.0013370478440186695,1493600.4154091862,1800
654,157579.95832169848,0.0012832730501822999,1496256.9094405198,1800
655,157537.79938647928,0.0012348851781046053,1498916.174439567,1800
656,157495.60302409867,0.0011914331110876872,1501578.2188071965,1800
657,157453.36922867916,0.001152497646473163,1504243.0509671161,1800
658,157411.0979942411,0.0011176896345916538,1506910.679366,1800
659,157368.78931470242,0.0010866481947989636,1509581.1124736017,1800
660,157326.44318387887,0.0010590390059084685,1512254.3587828742,1800
661,157284.05959548388,0.0010345526682418484,1514930.4268100932,1800
662,157241.63854312882,0.0010129031344526614,1517609.3250949804,1800
663,157199.18002032276,9.938262062268997e-4,1520291.0622008159,1800
664,157156.68402047275,9.7707809392768e-4,1522975.6467145726,1800
665,157114.15053688368,9.624340362255263e-4,1525663.0872470324,1800
666,157071.57956275847,9.496869767392248e-4,1528353.392432904,1800
667,157028.97109119798,9.386462947019343e-4,1531046.570930964,1800
668,156986.325115201,9.291365866614e-4,1533742.6314241567,1800
669,156943.64162766444,9.209964962201842e-4,1536441.5826197432,1800
670,156900.92062138327,9.140775888187642e-4,1539143.4332494065,1800
671,156858.16208905046,9.082432685604923e-4,1541848.1920693938,1800
672,156815.3660232572,9.03367734069945e-4,1544555.867860629,1800
673,156772.53241649264,8.993349703637344e-4,1547266.4694288496,1800
674,156729.66126114418,8.960377736938306e-4,1549980.0056047244,1800
675,156686.75254949735,8.933768062951861e-4,1552696.4852439926,1800
676,156643.80627373583,8.912596779304119e-4,1555415.9172275814,1800
677,156600.8224259415,8.896000510725836e-4,1558138.3104617451,1800
678,156557.80099809438,8.883167664997433e-4,1560863.6738781834,1800
679,156514.74198207285,8.873329859893777e-4,1563592.016434184,1800
680,156471.64536965327,8.865753486955121e-4,1566323.347112741,1800
681,156428.51115251041,8.859731376607968e-4,1569057.6749226952,1800
682,156385.3393222171,8.854574527582136e-4,1571795.0088988615,1800
683,156342.12987024453,8.849725232321028e-4,1574535.3581021596,1800
684,156298.88278796212,8.844939352145159e-4,1577278.7316197513,1800
685,156255.59806663747,8.84018626204577e-4,1580025.1385651727,1800
686,156212.2756974363,8.83546202714475e-4,1582774.5880784683,1800
687,156168.91567142276,8.830766059323163e-4,1585527.0893263177,1800
688,156125.51797955908,8.826098191856241e-4,1588282.6515021834,1800
689,156082.08261270574,8.821458311854077e-4,1591041.2838264415,1800
690,156038.6095616214,8.816846313957702e-4,1593802.9955465174,1800
691,155995.09881696294,8.812262094485838e-4,1596567.7959370203,1800
692,155951.55036928545,8.807705550688932e-4,1599335.6942998846,1800
693,155907.96420904217,8.80317658064911e-4,1602106.6999645047,1800
694,155864.3403265845,8.798675083262101e-4,1604880.8222878831,1800
695,155820.67871216196,8.794200958230547e-4,1607658.0706547578,1800
696,155776.97935592217,8.78975410605718e-4,1610438.454477745,1800
697,155733.24224791094,8.785334428039261e-4,1613221.9831974865,1800
698,155689.46737807212,8.780941826263276e-4,1616008.666282784,1800
699,155645.65473624755,8.776576203598994e-4,1618798.5132307492,1800
700,155601.80431217724,8.772237463693929e-4,1621591.5335669362,1800
701,155557.91609549915,8.767925510968087e-4,1624387.7368454896,1800
702,155513.99007574923,8.763640250608253e-4,1627187.1326492883,1800
703,155470.02624236135,8.759381588562443e-4,1629989.730590092,1800
704,155426.02458466735,8.755149431535158e-4,1632795.5403086878,1800
705,155381.98509189696,8.750943686981433e-4,1635604.5714750309,1800
706,155337.9077531778,8.746764263101739e-4,1638416.8337883877,1800
707,155293.79255753526,8.742611068837174e-4,1641232.3369775023,1800
708,155249.63949389258,8.738484013864296e-4,1644051.0908007151,1800
709,155205.44855107067,8.734383008589975e-4,1646873.105046141,1800
710,155161.21971778825,8.730307964145996e-4,1649698.3895317984,1800
711,155116.95298266166,8.726258792384577e-4,1652526.9541057695,1800
712,155072.6483342049,8.722235405873072e-4,1655358.8086463432,1800
713,155028.30576082953,8.718237717889474e-4,1658193.9630621755,1800
714,154983.9252508447,8.714265642417472e-4,1661032.4272924378,1800
715,154939.506792457,8.710319094141451e-4,1663874.2113069699,1800
716,154895.05037377047,8.706397988442302e-4,1666719.325106426,1800
717,154850.55598278655,8.702502241392063e-4,1669567.7787224443,1800
718,154806.0236074041,8.698631769749955e-4,1672419.5822177911,1800
719,154761.4532354191,8.694786490957739e-4,1675274.745686523,1800
720,154716.84485452494,8.690966323134624e-4,1678133.279254134,1800
721,154672.1984523121,8.687171185073152e-4,1680995.1930777247,1800
722,154627.51401626816,8.683400996234773e-4,1683860.4973461542,1800
723,154582.79153377787,8.679655676745482e-4,1686729.2022801978,1800
724,154538.03099212286,8.675935147391671e-4,1689601.3181327072,1800
725,154493.23237848177,8.672239329615407e-4,1692476.8551887784,1800
726,154448.39567993002,8.66856814551042e-4,1695355.8237659014,1800
727,154403.52088343998,8.664921517818176e-4,1698238.2342141282,1800
728,154358.60797588067,8.661299369923283e-4,1701124.0969162378,1800
729,154313.65694401777,8.657701625849157e-4,1704013.422287895,1800
730,154268.6677745136,8.654128210254645e-4,1706906.2207778154,1800
731,154223.640453927,8.650579048429872e-4,1709802.5028679338,1800
732,154178.5749687132,8.647054066291539e-4,1712702.2790735753,1800
733,154133.47130522394,8.643553190379759e-4,1715605.5599436068,1800
734,154088.32944970712,8.640076347853774e-4,1718512.3560606136,1800
735,154043.14938830698,8.636623466487961e-4,1721422.6780410695,1800
736,153997.9311070638,8.633194474668426e-4,1724336.536535506,1800
737,153952.6745919141,8.629789301388948e-4,1727253.9422286798,1800
738,153907.3798286902,8.626407876247167e-4,1730174.905839742,1800
739,153862.04680312032,8.623050129441034e-4,1733099.4381224182,1800
740,153816.67550082857,8.619715991765209e-4,1736027.5498651748,1800
741,153771.26590733477,8.616405394607468e-4,1738959.2518913872,1800
742,153725.81800805443,8.613118269944827e-4,1741894.555059529,1800
743,153680.33178829847,8.60985455034003e-4,1744833.4702633345,1800
744,153634.80723327326,8.606614168938045e-4,1747776.0084319795,1800
745,153589.24432808076,8.603397059462489e-4,1750722.1805302636,1800
746,153543.6430577179,8.600203156212706e-4,1753671.9975587789,1800
747,153498.00340707696,8.597032394059888e-4,1756625.470554098,1800
748,153452.3253609452,8.593884708443623e-4,1759582.6105889399,1800
749,153406.60890400485,8.590760035368937e-4,1762543.4287723727,1800
750,153360.85402083307,8.587658311402888e-4,1765507.9362499756,1800
751,153315.06069590178,8.584579473670831e-4,1768476.144204032,1800
752,153269.22891357748,8.581523459853766e-4,1771448.0638537046,1800
753,153223.35865812123,8.578490208185193e-4,1774423.7064552284,1800
754,153177.44991368862,8.57547965744727e-4,1777403.0833020974,1800
755,153131.50266432946,8.572491746968478e-4,1780386.2057252422,1800
756,153085.51689398786,8.569526416619975e-4,1783373.0850932235,1800
757,153039.49258650202,8.566583606812375e-4,1786363.7328124219,1800
758,152993.42972560422,8.563663258493301e-4,1789358.1603272175,1800
759,152947.32829492044,8.560765313144422e-4,1792356.3791201925,1800
760,152901.18827797056,8.55788971277803e-4,1795358.4007123176,1800
761,152855.0096581681,8.555036399934041e-4,1798364.2366631452,1800
762,152808.79241882003,8.552205317677599e-4,1801373.8985709988,1800
763,152762.53654312683,8.549396409595781e-4,1804387.398073172,1800
764,152716.24201418206,8.546609619794847e-4,1807404.746846119,1800
765,152669.90881497273,8.543844892897489e-4,1810425.9566056572,1800
766,152623.5369283787,8.541102174040138e-4,1813451.0391071646,1800
767,152577.12633717264,8.538381408870156e-4,1816480.0061457711,1800
768,152530.67702402023,8.535682543542883e-4,1819512.8695565627,1800
769,152484.18897147957,8.533005524719486e-4,1822549.6412147852,1800
770,152437.66216200145,8.530350299563813e-4,1825590.3330360383,1800
771,152391.0965779288,8.527716815739641e-4,1828634.956976489,1800
772,152344.49220149705,8.525105021408802e-4,1831683.5250330654,1800
773,152297.84901483348,8.522514865228095e-4,1834736.0492436609,1800
774,152251.16699995758,8.519946296346643e-4,1837792.541687353,1800
775,152204.44613878042,8.517399264403424e-4,1840853.0144845985,1800
776,152157.68641310488,8.514873719525132e-4,1843917.4797974457,1800
777,152110.88780462535,8.512369612323434e-4,1846985.9498297463,1800
778,152064.05029492758,8.50988689389241e-4,1850058.4368273586,1800
779,152017.17386548856,8.507425515806607e-4,1853134.9530783675,1800
780,151970.2584976764,8.50498543011823e-4,1856215.510913292,1800
781,151923.3041727501,8.502566589354931e-4,1859300.1227053003,1800
782,151876.3108718594,8.500168946517736e-4,1862388.8008704248,1800
783,151829.27857604486,8.497792455078366e-4,1865481.5578677808,1800
784,151782.2072662373,8.495437068977004e-4,1868578.4061997852,1800
785,151735.096923258,8.493102742620585e-4,1871679.3584123638,1800
786,151687.94752781832,8.490789430879886e-4,1874784.4270951892,1800
787,151640.75906051963,8.488497089087074e-4,1877893.6248818862,1800
788,151593.5315018532,8.486225673034645e-4,1881006.9644502562,1800
789,151546.26483219987,8.4839751389729e-4,1884124.4585225119,1800
790,151498.95903183005,8.481745443607435e-4,1887246.1198654913,1800
791,151451.6140809036,8.479536544097295e-4,1890371.961290886,1800
792,151404.22995946926,8.477348398052577e-4,1893501.995655473,1800
793,151356.80664746507,8.475180963532835e-4,1896636.2358613322,1800
794,151309.34412471775,8.473034199045166e-4,1899774.6948560935,1800
795,151261.84237094258,8.470908063541638e-4,1902917.385633148,1800
796,151214.30136574362,8.46880251641768e-4,1906064.3212318923,1800
797,151166.72108861286,8.466717517510331e-4,1909215.5147379625,1800
798,151119.1015189308,8.464653027096005e-4,1912370.9792834613,1800
799,151071.44263596556,8.462609005888703e-4,1915530.7280472037,1800
800,151023.74441887322,8.460585415038017e-4,1918694.7742549502,1800
801,150976.00684669724,8.458582216127239e-4,1921863.1311796398,1800
802,150928.2298983688,8.45659937117172e-4,1925035.8121416376,1800
803,150880.41355270598,8.454636842617165e-4,1928212.8305089741,1800
804,150832.55778841395,8.452694593337665e-4,1931394.1996975867,1800
805,150784.66258408478,8.450772586634085e-4,1934579.9331715684,1800
806,150736.7279181971,8.448870786231954e-4,1937770.044443412,1800
807,150688.75376911604,8.446989156280195e-4,1940964.5470742504,1800
808,150640.74011509292,8.445127661349285e-4,1944163.4546741094,1800
809,150592.6869342652,8.4432862664293e-4,1947366.780902162,1800
810,150544.59420465602,8.441464936928652e-4,1950574.5394669732,1800
811,150496.46190417427,8.439663638672188e-4,1953786.744126756,1800
812,150448.29001061435,8.43788233789995e-4,1957003.4086896223,1800
813,150400.07850165572,8.436121001265107e-4,1960224.547013842,1800
814,150351.82735486305,8.434379595832783e-4,1963450.173008101,1800
815,150303.53654768574,8.432658089078473e-4,1966680.3006317532,1800
816,150255.2060574578,8.430956448886111e-4,1969914.9438950843,1800
817,150206.83586139767,8.429274643547128e-4,1973154.1168595725,1800
818,150158.42593660802,8.427612641758498e-4,1976397.833638157,1800
819,150109.97626007543,8.425970412621642e-4,1979646.1083954899,1800
820,150061.48680867025,8.424347925641008e-4,1982898.955348214,1800
821,150012.95755914634,8.422745150722114e-4,1986156.3887652326,1800
822,149964.388488141,8.421162058170618e-4,1989418.4229679604,1800
823,149915.7795721745,8.419598618691107e-4,1992685.0723306127,1800
824,149867.13078765007,8.41805480338538e-4,1995956.3512804618,1800
825,149818.44211085347,8.416530583751229e-4,1999232.2742981282,1800
826,149769.71351795303,8.41502593168088e-4,2002512.8559178442,1800
827,149720.94498499908,8.41354081945975e-4,2005798.1107277318,1800
828,149672.1364879242,8.412075219765849e-4,2009088.0533700797,1800
829,149623.28800254237,8.410629105667824e-4,2012382.6985416333,1800
830,149574.3995045493,8.409202450623573e-4,2015682.0609938656,1800
831,149525.47096952182,8.407795228479528e-4,2018986.1555332637,1800
832,149476.5023729179,8.406407413469441e-4,2022294.9970216218,1800
833,149427.4936900761,8.40503898021282e-4,2025608.600376308,1800
834,149378.44489621563,8.403689903713957e-4,2028926.980570577,1800
835,149329.35596643612,8.402360159360824e-4,2032250.152633846,1800
836,149280.2268757169,8.401049722923838e-4,2035578.131651986,1800
837,149231.05759891737,8.399758570555017e-4,2038910.9327676205,1800
838,149181.8481107765,8.398486678786703e-4,2042248.5711804188,1800
839,149132.59838591234,8.397234024530248e-4,2045591.0621473952,1800
840,149083.30839882218,8.396000585075461e-4,2048938.4209832028,1800
841,149033.97812388194,8.394786338089096e-4,2052290.6630604328,1800
842,148984.60753534612,8.393591261613869e-4,2055647.8038099294,1800
843,148935.19660734758,8.392415334067905e-4,2059009.8587210765,1800
844,148885.74531389703,8.391258534243268e-4,2062376.8433421217,1800
845,148836.253628883,8.390120841305548e-4,2065748.7732804676,1800
846,148786.72152607157,8.389002234792362e-4,2069125.6642029895,1800
847,148737.14897910593,8.387902694612628e-4,2072507.5318363556,1800
848,148687.53596150625,8.386822201045797e-4,2075894.391967313,1800
849,148637.88244666933,8.385760734740725e-4,2079286.2604430316,1800
850,148588.18840786835,8.384718276714945e-4,2082683.1531714057,1800
851,148538.45381825275,8.383694808353702e-4,2086085.0861213852,1800
852,148488.67865084767,8.382690311409103e-4,2089492.07532328,1800
853,148438.86287855392,8.38170476799933e-4,2092904.1368690901,1800
854,148389.00647414752,8.38073816060798e-4,2096321.2869128413,1800
855,148339.10941027955,8.379790472083171e-4,2099743.5416708873,1800
856,148289.17165947566,8.378861685636774e-4,2103170.9174222685,1800
857,148239.1931941362,8.37795178484373e-4,2106603.4305090155,1800
858,148189.17398653543,8.377060753641129e-4,2110041.097336502,1800
859,148139.11400882155,8.376188576327201e-4,2113483.934373765,1800
860,148089.01323301627,8.375335237561449e-4,2116931.95815385,1800
861,148038.87163101466,8.374500722363683e-4,2120385.1852741498,1800
862,147988.68917458467,8.37368501611273e-4,2123843.6323967353,1800
863,147938.46583536692,8.372888104546271e-4,2127307.3162487177,1800
864,147888.20158487442,8.372109973760282e-4,2130776.25362257,1800
865,147837.89639449224,8.37135061020822e-4,2134250.4613765,1800
866,147787.55023547722,8.370610000700447e-4,2137729.9564347696,1800
867,147737.16307895764,8.369888132403805e-4,2141214.7557880734,1800
868,147686.7348959328,8.369184992840717e-4,2144704.8764938787,1800
869,147636.2656572731,8.368500569888809e-4,2148200.335676779,1800
870,147585.7553337191,8.367834851780594e-4,2151701.1505288607,1800
871,147535.20389588177,8.367187827102758e-4,2155207.3383100606,1800
872,147484.61131424198,8.366559484795363e-4,2158718.916348524,1800
873,147433.9775591501,8.365949814151754e-4,2162235.902040969,1800
874,147383.30260082576,8.365358804817978e-4,2165758.312853061,1800
875,147332.58640935743,8.364786446792274e-4,2169286.1663197787,1800
876,147281.82895470213,8.364232730424745e-4,2172819.4800457763,1800
877,147231.03020668527,8.36369764641682e-4,2176358.271705774,1800
878,147180.19013500022,8.363181185820753e-4,2179902.5590449185,1800
879,147129.30870920763,8.362683340039179e-4,2183452.3598791747,1800
880,147078.38589873575,8.362204100825024e-4,2187007.6920956927,1800
881,147027.42167287954,8.361743460281327e-4,2190568.573653195,1800
882,146976.41600080061,8.361301410860254e-4,2194135.022582375,1800
883,146925.36885152681,8.360877945363044e-4,2197707.0569862667,1800
884,146874.2801939518,8.360473056940018e-4,2201284.695040656,1800
885,146823.14999683478,8.360086739089551e-4,2204867.9549944373,1800
886,146771.97822880026,8.359718985658598e-4,2208456.855170056,1800
887,146720.76485833753,8.359369790842373e-4,2212051.413963872,1800
888,146669.50985380026,8.359039149183181e-4,2215651.6498465696,1800
889,146618.21318340636,8.358727055570769e-4,2219257.5813635644,1800
890,146566.87481523753,8.358433505242385e-4,2222869.2271354026,1800
891,146515.49471723873,8.358158493782247e-4,2226486.605858173,1800
892,146464.07285721813,8.3579020171215e-4,2230109.736303918,1800
893,146412.60920284648,8.357664071537835e-4,2233738.6373210433,1800
894,146361.10372165678,8.357444653655489e-4,2237373.327834738,1800
895,146309.55638104418,8.357243760445159e-4,2241013.826847391,1800
896,146257.9671482652,8.357061389223532e-4,2244660.153439006,1800
897,146206.33599043757,8.356897537653479e-4,2248312.3267676355,1800
898,146154.66287453996,8.356752203743972e-4,2251970.3660697984,1800
899,146102.9477674114,8.356625385849767e-4,2255634.2906609164,1800
900,146051.19063575089,8.356517082671664e-4,2259304.119935747,1800
901,145999.39144611714,8.356427293256318e-4,2262979.8733688057,1800
902,145947.55016492822,8.356356016995995e-4,2266661.57051482,1800
903,145895.666758461,8.356303253628671e-4,2270349.231009156,1800
